Interval,GMTIntervalEnd,Settlement Location,Pnode,LMP,MLC,MCC,MEC
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWMATTISON2,CSWSMATTISONUN2_RA,21.7407,0.2726,15.5203,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWMATTISON3,CSWSMATTISONUN3_RA,21.7408,0.2727,15.5203,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWMATTISON4,CSWSMATTISONUN4_RA,21.7408,0.2727,15.5203,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWMSTURK,CSWSTURK_PPUNCSWMSTURK_RA,24.1418,0.4116,17.7824,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWNARROWS1,CSWSNARROWSUN1_RA,24.8103,0.6040,18.2585,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWNORTHEASTERN1,CSWSNE_GASPLT1,31.0680,0.0679,25.0523,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWNORTHEASTERN2,CSWSNE_GASUN2_RA,31.1026,0.1025,25.0523,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWNORTHEASTERN3,CSWSNE_COALUN3_RA,25.3733,0.1440,19.2815,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWRIVERSIDE1,CSWSRIVRSIDEUN1_RA,22.4060,0.2358,16.2224,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWRIVERSIDE2,CSWSRIVRSIDEUN2_RA,22.4060,0.2358,16.2224,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWRIVERSIDE3,CSWSRIVRSIDEUN3_RA,22.4090,0.2358,16.2254,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWRIVERSIDE4,CSWSRIVRSIDEUN4_RA,22.4090,0.2358,16.2254,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.7CBY.7CBYWIND,CSWSMATOUN7COWBOY_RA,-12.0706,-0.0213,-17.9971,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.AECC.DRIFTSAND,CSWSDRFTSND4UNDRIFTSAND_WIND_RA,11.7556,0.0946,5.7132,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.AECC.WILDHORSE,CSWSTUSKAHOMUNWILDHORSE_RA,24.2969,0.3676,17.9815,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.EKCW.EKCW,CSWSELK_TAPUNELKCTY_WIND_RA,-4.9620,-0.1104,-10.7994,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.ELK2.ELKCITY2,CSWSROARKUNELKCTY2_FPLP_RA,-4.9584,-0.1068,-10.7994,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.FPLP.RSES.MSR,CSWSTERRY_RDUNRS_ENERGY_MSR_RA,-0.4942,0.1782,-6.6202,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.GRID.CDL1,CDL1_DDR,24.2331,0.3094,17.9759,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.HCPP.RBPW,CSWSLEONARDUNREDBED_WIND_RA,2.5087,-0.0012,-3.4379,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.KCSP.KIOWACTT,CSWSGREATPLAUNKIOWACT_SOLAR_RA,1.2822,0.1723,-4.8379,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.NUEN.CDL1,CSWS.NUEN.CDL1_H,24.2331,0.3094,17.9759,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.NUEN.CSI1,CSI1_DDR,24.1129,0.2252,17.9399,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.NUEN.CSI2,CSI2_DDR,24.6739,0.2280,18.4981,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.NUEN.CSI3,NCSI3_DDR,31.7286,0.1638,25.6170,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.NUEN.GAZA,GAZA_DDR,24.2331,0.3094,17.9759,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.NUEN.MDT1,CSWS.NUEN.MDT1_H,22.3558,0.4407,15.9673,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.NUEN.T201,NT201_DDR,24.2520,0.2386,18.0656,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.OKUDC.DIVERSION,CSWS.OKUDC.DIVERSION_H,1.1085,0.1453,-4.9846,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.OKUDC.DVWIND,CSWSOKLAUNIOUNDIVERSION_RA,1.1085,0.1453,-4.9846,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.OMPA.TURK,CSWSTURK_PPUNTURK_OMPA_RA,24.1418,0.4116,17.7824,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.RRSL.ROCKNRSLR,CSWSHOSSTONUNROCKINGR_SOLAR_RA,24.0931,0.6142,17.5311,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.RSPA.RUSHSPRWNDA,CSWSTERRY_RDUNRUSH_SPRINGS_A_RA,-0.4942,0.1782,-6.6202,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.RSPB.RUSHSPRWNDB,CSWSTERRY_RDUNRUSH_SPRINGS_B_RA,-0.4942,0.1782,-6.6202,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.TNSK.CADO,CSWSTREASUREUNCADDO_WIND_RA,-7.1246,0.0490,-13.1214,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.TNSK.ELKCITY2,CSWSROARKUNELKCTY2_WIND_RA,-4.9584,-0.1068,-10.7994,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.TNSK.GATEWAY,CSWSGATEWAY2PLT1,23.8206,0.4423,17.4305,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.TNSK.GREENCOUNTRY,CSWSJENKSUNCGCC1_RA,20.6083,0.2039,14.4566,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.TNSK.GREENCOUNTRY2,CSWSJENKSUNCGCC2_RA,20.6083,0.2039,14.4566,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.TNSK.GREENCOUNTRY3,CSWSJENKSUNCGCC3_RA,20.6083,0.2039,14.4566,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.TNSK.KIAPB1,CSWSKIOWAPLT,26.3922,0.2097,20.2347,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.TNSK.KIAPB2,CSWSKIOWAPLT2,26.3922,0.2097,20.2347,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0004,CSWS.VOLT.0004_H,23.9177,0.4727,17.4972,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0044,CSWSSAND_SPGUNSAND_DDR_GEN_RA,22.8678,0.2560,16.6640,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0050,CSWSHARRISONUNHRSN_DDR_GEN_RA,23.9057,0.4626,17.4953,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0051,CSWS.VOLT.0051_H,24.5395,1.0548,17.5369,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0053,CSWS.VOLT.0053_H,25.3057,0.3828,18.9751,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0056,PRYORCRK_DDR,24.6739,0.2280,18.4981,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0057,OKMU_DDR,21.9737,0.3022,15.7237,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0060,LEHIGH_DDR,22.3558,0.4407,15.9673,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0086,WARRENM_DDR,22.7339,0.2522,16.5339,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0092,CSWS.VOLT.0092_H,24.2220,0.6965,17.5777,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0114,CSWS.VOLT.0114_H,28.0352,0.2103,21.8771,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0121,V121_DDR,23.9177,0.4727,17.4972,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0122,V122_DDR,27.4924,0.2048,21.3398,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0124,V124_DDR,34.5502,0.1839,28.4185,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0135,V135_DDR,23.4612,0.2551,17.2583,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0144,V144_DDR,12.4275,0.0978,6.3819,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0145,V145_DDR,12.8068,0.0752,6.7838,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0162,CSWS.VOLT.0162_H,23.9393,0.4919,17.4996,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0164,CSWS.VOLT.0164_H,24.0973,0.4134,17.7361,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0175,V175_DDR,31.7286,0.1638,25.6170,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0178,CSWS.VOLT.0178_H,24.0973,0.4134,17.7361,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0193,CSWS.VOLT.0193_H,24.1362,0.4491,17.7393,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0201,CSWS.VOLT.0201_H,23.4612,0.2551,17.2583,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0202,CSWS.VOLT.0202_H,23.9641,0.2444,17.7719,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0203,CSWS.VOLT.0203_H,24.3245,0.2271,18.1496,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0204,CSWS.VOLT.0204_H,30.3099,0.1566,24.2055,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0205,CSWS.VOLT.0205_H,22.4239,0.2329,16.2432,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0206,CSWS.VOLT.0206_H,23.9641,0.2444,17.7719,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0211,V211_DDR,23.9884,0.5524,17.4882,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0212,CSWS.VOLT.0212_H,29.1994,0.2298,23.0218,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0213,V213_DDR,23.3421,0.2531,17.1412,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0215,V215_DDR,28.3148,0.2135,22.1535,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0217,V217_DDR,29.2434,0.2265,23.0691,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0218,V218_DDR,30.2208,0.1614,24.1116,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0228,V228_DDR,23.2408,0.2431,17.0499,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0232,V232_DDR,22.9318,0.2571,16.7269,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0233,V233_DDR,23.8507,0.2517,17.6512,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0240,V240_DDR,26.6819,0.2243,20.5098,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0244,V244_DDR,23.9641,0.2444,17.7719,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0246,MDT1_DDR,22.3558,0.4407,15.9673,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0249,V249_DDR,23.2946,0.2550,17.0918,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0250,V250_DDR,2.6824,0.1701,-3.4355,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0251,V251_DDR,22.8003,0.2447,16.6078,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.VOLT.0252,V252_DDR,30.3099,0.1566,24.2055,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.WRWE.EAST,CSWSTREASUREUNWHITROCKE_WIND_RA,-14.8857,0.0451,-20.8786,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.WRWW.WEST,CSWSTONKAWAUNWHITROCKW_WIND_RA,25.5778,0.0091,19.6209,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS.WTHW.WTHW,CSWSWFRDGUNUN1_WFRDG_RA,-10.7876,-0.1516,-16.5838,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWSEASTMAN,CSWSEASTMANUNEASTMAN_RA,23.7838,0.3439,17.4921,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWSLEEPINGBEAR,WFECSLP_BEARUNWINDFARM_RA,-23.6000,-0.7105,-28.8373,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWSOUTHWESTERN1,CSWSSW_STAUN1_RA,30.8900,0.0140,24.9282,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWSOUTHWESTERN2,CSWSSW_STAUN2_RA,27.5000,0.0140,21.5382,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWSOUTHWESTERN3,CSWSSW_STAUN3_RA,-13.6001,0.0141,-19.5620,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWSOUTHWESTERN4,CSWSSW_STAUN4_RA,-13.6001,0.0141,-19.5620,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWSOUTHWESTERN5,CSWSSW_STAUN5_RA,-13.6001,0.0141,-19.5620,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWSWTURK,CSWSTURK_PPUNCSWSWTURK_RA,24.1418,0.4116,17.7824,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWS_ETEC_LOAD,CSWS_ETEC_LA,23.9114,0.6026,17.3610,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWTULSA2,CSWSTULSA_PSUN2_RA,22.9165,0.2418,16.7269,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWTULSA4,CSWSTULSA_PSUN4_RA,22.9258,0.2511,16.7269,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWWELEETKA4,CSWSWELEETKAUN4_RA,21.5789,0.3291,15.3020,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWWELEETKA5,CSWSWELEETKAUN5_RA,21.5789,0.3291,15.3020,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWWELSH1,CSWSWELSHUN1_RA,23.9174,0.4185,17.5511,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWWELSH3,CSWSWELSHUN3_RA,23.9174,0.4185,17.5511,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWWILKES1,CSWSWILKESUN1_RA,24.0066,0.4900,17.5688,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWWILKES2,CSWSWILKESUN2_RA,24.0066,0.4900,17.5688,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,CSWWILKES3,CSWSWILKESUN3_RA,23.9519,0.4642,17.5399,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,DEMPSEY_RIDGE_WIND,CSWSDEMPSRDGUNDEMPSEY_WIND_RA,-4.9585,-0.1069,-10.7994,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,DENL,MISO,7.3438,0.0234,1.3725,5.9479
02/28/2025 01:00:00,02/28/2025 07:00:00,DERS,MISO,7.3438,0.0234,1.3725,5.9479
02/28/2025 01:00:00,02/28/2025 07:00:00,DOE,DOE,15.3655,0.1166,9.3011,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,DOGWOOD,MPSPHILLUNDOGWOOD_RA,-12.0541,-0.1108,-17.8911,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,DPC,MISO,7.3438,0.0234,1.3725,5.9479
02/28/2025 01:00:00,02/28/2025 07:00:00,DUK,VACS,18.7143,0.1827,12.5838,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,EDDY,EDDY,103.2646,0.2320,97.0848,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,EDE.KINGSPOINT,EDELAR3821UNKINGSPNT_RA,5.9396,0.1640,-0.1722,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,EDE.NEOSHORDGE,WRNEORDGUNNEOSHRDG_RA,-19.9400,-0.0629,-25.8249,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,EDE.NORTHFORK,EDEASB3491UNNORTHFRK_RA,17.9752,0.0884,11.9390,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,EDE.SLCC,EDESTL4391_PLT,15.4122,0.1693,9.2951,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,EDE.VOLT.0234,EDE.VOLT.0234_H,13.8395,0.1822,7.7095,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,EDEP_SWMPEPHUB,EDEP_SWMPEP_H,3.3850,0.0379,-2.6007,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,EDE_EC_01,EDELAR3821UN1_RA,5.9396,0.1640,-0.1722,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,EDE_EC_02,EDELAR3821UN2_RA,5.9396,0.1640,-0.1722,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,EDE_EC_03,EDELAR3821UN3_RA,5.9396,0.1640,-0.1722,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,EDE_EC_04,EDELAR3821UN4_RA,5.9396,0.1640,-0.1722,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,EDE_EDE,EDE_LA,32.7382,0.2430,26.5474,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,EDE_ERW,EDEERWFUNG1_RA,-24.8041,-0.3024,-30.4495,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,EDE_MWW,EDEMWWF_EDEUNWINDFARM_RA,-29.7320,-0.3822,-35.2976,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,EDE_OZD_5,EDEOZRK_BUN5_RA,107.0300,0.3430,100.7392,5.9478
02/28/2025 01:00:00,02/28/2025 07:00:00,EDE_OZD_6,EDEOZRK_BUN6_RA,107.0300,0.3430,100.7392,5.9478
